heatmap_type,summarization_method,aggregation_type,simulation_name,failures,detected,undetected,undetectable,ttm,accuracy,fpr,precision,recall,f3,threshold,FailureIDs,detected_failure_ids,undetected_failure_ids,undetectable_failure_ids
smoothgrad,avg-grad,max,ood\xai-track1-fog-10,3,1,2,0,3,97,0,100,33,36,0.04091918053403326,"[2297, 2359, 2926]",[2926],"[2297, 2359]",[]
smoothgrad,avg-grad,max,ood\xai-track1-fog-20,4,4,0,1,1,100,0,100,100,100,0.04091918053403326,"[1670, 3204, 3357, 3404, 4238]","[1670, 3204, 3357, 4238]",[],[3404]
smoothgrad,avg-grad,max,ood\xai-track1-fog-20,4,3,1,1,2,99,0,100,75,77,0.04091918053403326,"[1670, 3204, 3357, 3404, 4238]","[3204, 3357, 4238]",[1670],[3404]
smoothgrad,avg-grad,max,ood\xai-track1-fog-20,5,4,1,0,3,99,0,100,80,82,0.04091918053403326,"[1670, 3204, 3357, 3404, 4238]","[3204, 3357, 3404, 4238]",[1670],[]
smoothgrad,avg-grad,max,ood\xai-track1-fog-40,3,0,3,0,1,0,0,0,0,0,0.04091918053403326,"[1724, 3202, 3758]",[],"[1724, 3202, 3758]",[]
smoothgrad,avg-grad,max,ood\xai-track1-fog-40,3,1,2,0,2,97,0,100,33,36,0.04091918053403326,"[1724, 3202, 3758]",[3758],"[1724, 3202]",[]
smoothgrad,avg-grad,max,ood\xai-track1-fog-40,3,0,3,0,3,0,0,0,0,0,0.04091918053403326,"[1724, 3202, 3758]",[],"[1724, 3202, 3758]",[]
smoothgrad,avg-grad,max,ood\xai-track1-fog-50,3,1,2,1,1,97,0,100,33,36,0.04091918053403326,"[1862, 2970, 3075, 3672]",[3672],"[1862, 2970]",[3075]
smoothgrad,avg-grad,max,ood\xai-track1-fog-50,3,1,2,1,2,97,0,100,33,36,0.04091918053403326,"[1862, 2970, 3075, 3672]",[3672],"[1862, 2970]",[3075]
smoothgrad,avg-grad,max,ood\xai-track1-fog-50,3,1,2,1,3,97,0,100,33,36,0.04091918053403326,"[1862, 2970, 3075, 3672]",[3672],"[1862, 2970]",[3075]
smoothgrad,avg-grad,max,ood\xai-track1-fog-60,1,1,0,0,1,100,0,100,100,100,0.04091918053403326,[2595],[2595],[],[]
smoothgrad,avg-grad,max,ood\xai-track1-fog-60,1,1,0,0,2,100,0,100,100,100,0.04091918053403326,[2595],[2595],[],[]
